Number of Data points,Accuracy
0,0.930446549391069
1,0.995872801082544
2,0.9934370771312585
3,0.9939106901217862
4,0.9941136671177266
5,0.9945872801082544
6,0.9953991880920162
7,0.9953315290933694
8,0.995466847090663
9,0.9961434370771313
10,0.9937753721244925
11,0.9971583220568335
12,0.9962787550744249
13,0.9981732070365359
14,0.9993234100135318
15,0.9991204330175913
16,0.9984438430311231
17,0.998849797023004
18,0.9991204330175913
19,0.9993910690121787
20,0.9990527740189445
21,0.9991204330175913
22,0.9989851150202977
23,0.9989851150202977
24,0.9991204330175913
25,0.9990527740189445
26,0.9990527740189445
27,0.9991880920162381
28,0.9989174560216508
29,0.9989174560216508
30,0.998849797023004
31,0.998849797023004
32,0.998849797023004
33,0.9991204330175913
34,0.9987144790257104
35,0.998849797023004
36,0.998849797023004
37,0.998849797023004
38,0.9991204330175913
39,0.9991204330175913
40,0.9989174560216508
41,0.9987821380243572
42,0.998849797023004
43,0.9991204330175913
44,0.9990527740189445
45,0.9989851150202977
46,0.9990527740189445
47,0.9989174560216508
48,0.9989851150202977
49,0.9989851150202977
50,0.9989174560216508
51,0.9989174560216508
52,0.9991204330175913
53,0.9989851150202977
54,0.9991204330175913
55,0.9990527740189445
56,0.9989174560216508
57,0.9990527740189445
58,0.9989851150202977
59,0.9990527740189445
60,0.9989851150202977
61,0.9989851150202977
62,0.9989851150202977
63,0.9989851150202977
64,0.9989174560216508
65,0.9989851150202977
66,0.9990527740189445
67,0.9989851150202977
68,0.9990527740189445
69,0.9990527740189445
70,0.9989174560216508
71,0.9990527740189445
72,0.9989174560216508
73,0.9989174560216508
74,0.9989174560216508
75,0.9989174560216508
76,0.9989174560216508
77,0.9989174560216508
78,0.9989851150202977
79,0.9989174560216508
80,0.9989174560216508
81,0.998849797023004
82,0.998849797023004
83,0.9987821380243572
84,0.998849797023004
85,0.998849797023004
86,0.998849797023004
87,0.9989174560216508
88,0.9989174560216508
89,0.9989174560216508
90,0.9989174560216508
91,0.9989174560216508
92,0.998849797023004
93,0.998849797023004
94,0.9989174560216508
95,0.9989174560216508
96,0.9989174560216508
97,0.9989174560216508
98,0.9989174560216508
99,0.9989174560216508
100,0.9989174560216508
101,0.9989174560216508
102,0.998849797023004
103,0.9989174560216508
104,0.9989174560216508
105,0.9989174560216508
106,0.9989174560216508
107,0.9989174560216508
108,0.9989174560216508
109,0.9987821380243572
110,0.9989174560216508
111,0.9989174560216508
112,0.9989174560216508
113,0.9989174560216508
114,0.9989174560216508
115,0.9989174560216508
116,0.9989174560216508
117,0.9989174560216508
118,0.9989174560216508
119,0.998849797023004
120,0.998849797023004
121,0.998849797023004
122,0.998849797023004
123,0.9989174560216508
124,0.998849797023004
125,0.998849797023004
126,0.998849797023004
127,0.998849797023004
128,0.998849797023004
129,0.9989174560216508
130,0.9989174560216508
131,0.9989174560216508
132,0.9989174560216508
133,0.9989174560216508
134,0.9989174560216508
135,0.9989174560216508
136,0.9989174560216508
137,0.9989174560216508
138,0.9989174560216508
139,0.9989174560216508
140,0.9989174560216508
141,0.998849797023004
142,0.9989174560216508
143,0.9989174560216508
144,0.9989174560216508
145,0.9989174560216508
146,0.9989174560216508
147,0.9989174560216508
148,0.9989174560216508
