Number of Data points,Accuracy
332,0.9997970230040596
333,0.9997970230040596
334,0.9997293640054127
335,0.9997293640054127
336,0.9997293640054127
337,0.9997293640054127
338,0.9997970230040596
339,0.9997293640054127
340,0.9997293640054127
341,0.9997293640054127
342,0.9997970230040596
343,0.9997970230040596
344,0.9997970230040596
345,0.9997970230040596
346,0.9997970230040596
347,0.9997970230040596
348,0.9997970230040596
349,0.9997293640054127
350,0.9997293640054127
351,0.9997970230040596
352,0.9997970230040596
353,0.9997293640054127
354,0.9997293640054127
355,0.9997293640054127
356,0.9997293640054127
357,0.9997293640054127
358,0.9997293640054127
359,0.9997293640054127
360,0.9997293640054127
361,0.9997293640054127
362,0.9997293640054127
363,0.9997293640054127
364,0.9997293640054127
365,0.9997293640054127
366,0.9997293640054127
367,0.9997293640054127
368,0.9997293640054127
369,0.9997293640054127
370,0.9997293640054127
371,0.9997293640054127
372,0.9997293640054127
373,0.9997293640054127
374,0.9997293640054127
375,0.9997293640054127
376,0.9997293640054127
377,0.9997293640054127
378,0.9997293640054127
379,0.9997293640054127
380,0.9997293640054127
381,0.9997293640054127
382,0.9997293640054127
383,0.9997293640054127
384,0.9997293640054127
385,0.9997293640054127
386,0.9997293640054127
387,0.9997293640054127
388,0.9997293640054127
389,0.9997293640054127
390,0.9997293640054127
391,0.9997293640054127
392,0.9997293640054127
393,0.9996617050067659
394,0.9997293640054127
395,0.9997293640054127
396,0.9997293640054127
397,0.9997293640054127
398,0.9997293640054127
399,0.9996617050067659
400,0.9996617050067659
401,0.9997293640054127
402,0.9997293640054127
403,0.9997293640054127
404,0.9997293640054127
405,0.9997293640054127
406,0.9997293640054127
407,0.9997293640054127
408,0.9996617050067659
409,0.9996617050067659
410,0.9996617050067659
411,0.9997293640054127
412,0.9996617050067659
413,0.9996617050067659
414,0.9997293640054127
415,0.9997293640054127
416,0.9997293640054127
417,0.9997293640054127
418,0.9996617050067659
419,0.9997293640054127
420,0.9996617050067659
421,0.9996617050067659
422,0.9996617050067659
423,0.9996617050067659
424,0.9996617050067659
425,0.9997293640054127
426,0.9996617050067659
427,0.9996617050067659
428,0.9997293640054127
429,0.9997293640054127
430,0.9997293640054127
431,0.9997293640054127
432,0.9996617050067659
433,0.9996617050067659
434,0.9997293640054127
435,0.9996617050067659
436,0.9996617050067659
437,0.9996617050067659
438,0.9996617050067659
439,0.9996617050067659
440,0.9996617050067659
441,0.9996617050067659
442,0.9996617050067659
443,0.9996617050067659
444,0.9997293640054127
445,0.9997293640054127
446,0.9996617050067659
447,0.9996617050067659
448,0.9996617050067659
449,0.9996617050067659
450,0.9996617050067659
451,0.9996617050067659
452,0.9996617050067659
453,0.9996617050067659
454,0.9996617050067659
455,0.9996617050067659
456,0.9996617050067659
457,0.9996617050067659
458,0.9996617050067659
459,0.9996617050067659
460,0.9997293640054127
461,0.9997293640054127
462,0.9997293640054127
463,0.9997293640054127
464,0.9997293640054127
465,0.9997293640054127
466,0.9996617050067659
467,0.9996617050067659
468,0.9996617050067659
469,0.9996617050067659
470,0.9996617050067659
471,0.9996617050067659
472,0.9996617050067659
473,0.9996617050067659
474,0.9996617050067659
475,0.9996617050067659
476,0.9997293640054127
477,0.9996617050067659
478,0.9996617050067659
479,0.9996617050067659
480,0.9996617050067659
481,0.9996617050067659
482,0.9996617050067659
483,0.9996617050067659
484,0.9996617050067659
485,0.9996617050067659
486,0.9996617050067659
487,0.9996617050067659
488,0.9996617050067659
489,0.9996617050067659
490,0.9996617050067659
491,0.9996617050067659
492,0.9997293640054127
493,0.9997293640054127
494,0.9997293640054127
495,0.9997293640054127
496,0.9997293640054127
497,0.9997293640054127
498,0.9997293640054127
499,0.9997293640054127
500,0.9997293640054127
501,0.0
