Number of Data points,Accuracy
0,0.930446549391069
1,0.9889715832205683
2,0.9878890392422193
3,0.9903247631935047
4,0.9909336941813262
5,0.9915426251691475
6,0.9918809201623816
7,0.9918132611637348
8,0.991745602165088
9,0.9865358592692828
10,0.9978349120433018
11,0.989851150202977
12,0.9976995940460082
13,0.9983085250338295
14,0.9971583220568335
15,0.9989851150202977
16,0.9857916102841678
17,0.9985791610284168
18,0.9989851150202977
19,0.999255751014885
20,0.999255751014885
21,0.9995263870094723
22,0.9979702300405954
23,0.9991204330175913
24,0.9991880920162381
25,0.9978349120433018
26,0.999255751014885
27,0.9989851150202977
28,0.9991204330175913
29,0.9993910690121787
30,0.9987144790257104
31,0.999255751014885
32,0.9959404600811907
33,0.9969553450608931
34,0.9994587280108255
35,0.9993234100135318
36,0.9955345060893098
37,0.9960757780784845
38,0.9991204330175913
39,0.9959404600811907
40,0.9993910690121787
41,0.9995263870094723
42,0.9994587280108255
43,0.9995940460081191
44,0.9994587280108255
45,0.9995940460081191
46,0.9995940460081191
47,0.9993910690121787
48,0.9994587280108255
49,0.9994587280108255
50,0.9995940460081191
51,0.9995940460081191
52,0.9976995940460082
53,0.9993910690121787
54,0.9991880920162381
55,0.9993910690121787
56,0.9994587280108255
57,0.9994587280108255
58,0.9995263870094723
59,0.9993234100135318
60,0.9993234100135318
61,0.9993910690121787
62,0.9991880920162381
63,0.9993910690121787
64,0.9993910690121787
65,0.9993234100135318
66,0.999255751014885
67,0.9993234100135318
68,0.9993910690121787
69,0.9993234100135318
70,0.9993910690121787
71,0.9994587280108255
72,0.9993910690121787
73,0.9994587280108255
74,0.9995263870094723
75,0.9995940460081191
76,0.9995263870094723
77,0.9995263870094723
78,0.9995263870094723
79,0.9994587280108255
80,0.9995263870094723
81,0.9994587280108255
82,0.9996617050067659
83,0.9994587280108255
84,0.9995263870094723
85,0.9994587280108255
86,0.9994587280108255
87,0.9995263870094723
88,0.9994587280108255
89,0.9994587280108255
90,0.9994587280108255
91,0.9994587280108255
92,0.9993910690121787
93,0.9993910690121787
94,0.9993234100135318
95,0.9993910690121787
96,0.9993910690121787
97,0.9993910690121787
98,0.9993234100135318
99,0.9993234100135318
100,0.9993234100135318
101,0.9993234100135318
102,0.9993234100135318
103,0.9993234100135318
104,0.9993234100135318
105,0.9993234100135318
106,0.9993234100135318
107,0.9993910690121787
108,0.9993910690121787
109,0.9993910690121787
110,0.9993234100135318
111,0.9993234100135318
112,0.9993234100135318
113,0.9993234100135318
114,0.9993234100135318
115,0.9993234100135318
116,0.9993234100135318
117,0.9993234100135318
118,0.9993234100135318
119,0.9993910690121787
