Number of Data points,Accuracy
0,0.7068335588633288
1,0.9051420838971583
2,0.8322733423545332
3,0.5799052774018945
4,0.5329499323410013
5,0.5329499323410013
6,0.5329499323410013
7,0.5329499323410013
8,0.5329499323410013
9,0.5329499323410013
10,0.5329499323410013
11,0.5329499323410013
12,0.5329499323410013
13,0.5329499323410013
14,0.5329499323410013
15,0.5329499323410013
16,0.5329499323410013
17,0.5329499323410013
18,0.5329499323410013
19,0.5329499323410013
20,0.5329499323410013
21,0.5329499323410013
22,0.5329499323410013
23,0.5329499323410013
24,0.5329499323410013
25,0.5329499323410013
26,0.5329499323410013
27,0.5329499323410013
28,0.5329499323410013
29,0.5329499323410013
30,0.5329499323410013
31,0.5329499323410013
32,0.5329499323410013
33,0.5329499323410013
34,0.5329499323410013
35,0.5329499323410013
36,0.5329499323410013
37,0.5329499323410013
38,0.5329499323410013
39,0.5329499323410013
40,0.5329499323410013
41,0.5329499323410013
42,0.5329499323410013
43,0.5329499323410013
44,0.5329499323410013
45,0.5329499323410013
46,0.5329499323410013
47,0.5329499323410013
48,0.5329499323410013
49,0.5329499323410013
50,0.5329499323410013
51,0.5329499323410013
52,0.5329499323410013
53,0.5329499323410013
54,0.5329499323410013
55,0.5329499323410013
56,0.5329499323410013
57,0.5329499323410013
58,0.5329499323410013
59,0.5329499323410013
60,0.5329499323410013
61,0.5329499323410013
62,0.5329499323410013
63,0.5329499323410013
64,0.5329499323410013
65,0.5329499323410013
66,0.5329499323410013
67,0.5329499323410013
68,0.5329499323410013
69,0.5329499323410013
70,0.5329499323410013
71,0.5329499323410013
72,0.5329499323410013
73,0.5329499323410013
74,0.5329499323410013
75,0.5329499323410013
76,0.5329499323410013
77,0.5329499323410013
78,0.5329499323410013
79,0.5329499323410013
80,0.5329499323410013
81,0.5329499323410013
82,0.5329499323410013
83,0.5329499323410013
84,0.5329499323410013
85,0.5329499323410013
86,0.5329499323410013
87,0.5329499323410013
88,0.5329499323410013
89,0.5329499323410013
90,0.5329499323410013
91,0.5329499323410013
92,0.5329499323410013
93,0.5329499323410013
94,0.5329499323410013
95,0.5329499323410013
96,0.5329499323410013
97,0.5329499323410013
98,0.5329499323410013
99,0.5329499323410013
100,0.5329499323410013
101,0.5329499323410013
102,0.5329499323410013
103,0.5329499323410013
104,0.5329499323410013
105,0.5329499323410013
106,0.5329499323410013
107,0.5329499323410013
108,0.5329499323410013
109,0.5329499323410013
110,0.5329499323410013
111,0.5329499323410013
112,0.5329499323410013
113,0.5329499323410013
114,0.5329499323410013
115,0.5329499323410013
116,0.5329499323410013
117,0.5329499323410013
118,0.5329499323410013
119,0.5329499323410013
120,0.5329499323410013
121,0.5329499323410013
122,0.5329499323410013
123,0.5329499323410013
124,0.5329499323410013
125,0.5329499323410013
126,0.5329499323410013
127,0.5329499323410013
128,0.5329499323410013
129,0.5329499323410013
130,0.5329499323410013
131,0.5329499323410013
132,0.5329499323410013
133,0.5329499323410013
134,0.5329499323410013
135,0.5329499323410013
136,0.5329499323410013
137,0.5329499323410013
138,0.5329499323410013
139,0.5329499323410013
140,0.5329499323410013
141,0.5329499323410013
142,0.5329499323410013
143,0.5329499323410013
144,0.5329499323410013
145,0.5329499323410013
146,0.5329499323410013
147,0.5329499323410013
148,0.5329499323410013
149,0.5329499323410013
150,0.5329499323410013
151,0.5329499323410013
152,0.5329499323410013
153,0.5329499323410013
154,0.5329499323410013
155,0.5329499323410013
156,0.5329499323410013
157,0.5329499323410013
158,0.5329499323410013
159,0.5329499323410013
160,0.5329499323410013
161,0.5329499323410013
162,0.5329499323410013
163,0.5329499323410013
164,0.5329499323410013
165,0.5329499323410013
166,0.5329499323410013
167,0.5329499323410013
168,0.5329499323410013
169,0.5329499323410013
170,0.5329499323410013
171,0.5329499323410013
172,0.5329499323410013
173,0.5329499323410013
174,0.5329499323410013
